subbasn,ar_sqkm,grd_cells,gen_flux,out_flux,ret_final,method
8080.0,871.831471,2,0.0,0.0,,Masked (No Data)
8081.0,871.831471,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8082.0,871.831471,2,248.24296171,248.24296171,0.75,Fixed (Size <= 4 Grids)
8083.0,2615.494413,8,525.62192059,190.15559532,0.638227425700674,Calculated
8084.0,4306.992136,9,1061.738528547,87.67185017,0.917426138533392,Calculated
8085.0,871.831471,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8086.0,871.831471,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8087.0,871.831471,4,115.5431468,115.5431468,0.75,Fixed (Size <= 4 Grids)
8088.0,871.831471,4,47.25054515,47.25054515,0.75,Fixed (Size <= 4 Grids)
8089.0,3565.36013,8,1394.4138281,214.78945753,0.845964337701192,Calculated
8090.0,871.831471,2,57.30172005,57.30172005,0.75,Fixed (Size <= 4 Grids)
8091.0,871.831471,2,217.96407712,217.96407712,0.75,Fixed (Size <= 4 Grids)
8092.0,1769.674357,3,339.6014127,33.04729325,0.902687998299955,Calculated
8093.0,871.831471,2,100.08128939,100.08128939,0.75,Fixed (Size <= 4 Grids)
8094.0,871.831471,2,44.27656271,44.27656271,0.75,Fixed (Size <= 4 Grids)
8095.0,871.831471,4,143.25748615999998,143.25748615999998,0.75,Fixed (Size <= 4 Grids)
8096.0,871.831471,4,121.10166835,121.10166835,0.75,Fixed (Size <= 4 Grids)
8097.0,871.831471,2,13596.13242196,13596.13242196,0.75,Fixed (Size <= 4 Grids)
8098.0,3487.325884,8,1989.95886337,491.88875117,0.752814613294576,Calculated
8099.0,21001.70477,42,6117.480734949,45.030552949,0.99263903641057,Calculated
8100.0,871.831471,2,42.29110797,42.29110797,0.75,Fixed (Size <= 4 Grids)
8101.0,871.831471,2,54.16461945,54.16461945,0.75,Fixed (Size <= 4 Grids)
8102.0,871.831471,2,62.247162704,62.247162704,0.75,Fixed (Size <= 4 Grids)
8103.0,2667.517244,8,0.0,0.0,0.7054,Size Mean (Size 8)
8104.0,871.831471,4,151.16627092,151.16627092,0.75,Fixed (Size <= 4 Grids)
8105.0,871.831471,4,19.37412683,19.37412683,0.75,Fixed (Size <= 4 Grids)
8106.0,1769.674357,7,878.940382483,341.105970463,0.611912278396655,Calculated
8107.0,871.831471,4,22.59185856,22.59185856,0.75,Fixed (Size <= 4 Grids)
8108.0,871.831471,2,64.70612796,64.70612796,0.75,Fixed (Size <= 4 Grids)
8109.0,871.831471,2,18.98666323,18.98666323,0.75,Fixed (Size <= 4 Grids)
8110.0,871.831471,2,59.194436353,59.194436353,0.75,Fixed (Size <= 4 Grids)
8111.0,871.831471,4,52.89213858,52.89213858,0.75,Fixed (Size <= 4 Grids)
8112.0,871.831471,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8113.0,871.831471,4,45.146494529,45.146494529,0.75,Fixed (Size <= 4 Grids)
8114.0,871.831471,4,98.4749497,98.4749497,0.75,Fixed (Size <= 4 Grids)
8115.0,871.831471,2,55.896807921,55.896807921,0.75,Fixed (Size <= 4 Grids)
8116.0,871.831471,2,3.430148283,3.430148283,0.75,Fixed (Size <= 4 Grids)
8117.0,871.831471,2,17.279505173,17.279505173,0.75,Fixed (Size <= 4 Grids)
8118.0,871.831471,2,18.347131997,18.347131997,0.75,Fixed (Size <= 4 Grids)
8119.0,871.831471,4,0.945905402,0.945905402,0.75,Fixed (Size <= 4 Grids)
8120.0,871.831471,4,72.29008784,72.29008784,0.75,Fixed (Size <= 4 Grids)
8121.0,871.831471,4,56.659067613999994,56.659067613999994,0.75,Fixed (Size <= 4 Grids)
8122.0,1769.674357,3,162.090163372,80.07600115,0.505978651115157,Calculated
8123.0,1769.674357,3,201.995374577,13.29472209,0.934183037023295,Calculated
8125.0,871.831471,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8126.0,871.831471,4,25.023035513,25.023035513,0.75,Fixed (Size <= 4 Grids)
8127.0,871.831471,2,311.30343974,311.30343974,0.75,Fixed (Size <= 4 Grids)
8128.0,871.831471,2,618.40631427,618.40631427,0.75,Fixed (Size <= 4 Grids)
8129.0,871.831471,2,104.2798325,104.2798325,0.75,Fixed (Size <= 4 Grids)
8130.0,871.831471,2,100.27427285,100.27427285,0.75,Fixed (Size <= 4 Grids)
8131.0,871.831471,2,11.81567636,11.81567636,0.75,Fixed (Size <= 4 Grids)
8132.0,845.7488615,6,169.23914507,169.23914507,0.6664,Size Mean (Size 6)
8133.0,845.7488615,4,219.90829202,219.90829202,0.75,Fixed (Size <= 4 Grids)
8134.0,845.7488615,4,101.258195135,101.258195135,0.75,Fixed (Size <= 4 Grids)
8135.0,845.7488615,4,74.440920976,74.440920976,0.75,Fixed (Size <= 4 Grids)
8136.0,845.7488615,4,44.084273925999995,44.084273925999995,0.75,Fixed (Size <= 4 Grids)
8137.0,845.7488615,2,184.903880714,184.903880714,0.75,Fixed (Size <= 4 Grids)
8138.0,1717.580332,3,429.25386598,335.79904195,0.217714577401976,Calculated
8139.0,845.7488615,4,355.517797547,355.517797547,0.75,Fixed (Size <= 4 Grids)
8140.0,845.7488615,6,452.69239017,452.69239017,0.6664,Size Mean (Size 6)
8141.0,9823.957877,31,3998.981906615,484.6684114979999,0.878802049417559,Calculated
8142.0,845.7488615,4,28.104291265,28.104291265,0.75,Fixed (Size <= 4 Grids)
8143.0,2589.411803,8,335.66869427,138.659997395,0.586914121686109,Calculated
8144.0,845.7488615,4,53.823435251,53.823435251,0.75,Fixed (Size <= 4 Grids)
8145.0,845.7488615,2,27.85378576,27.85378576,0.75,Fixed (Size <= 4 Grids)
8146.0,845.7488615,2,30.79498348,30.79498348,0.75,Fixed (Size <= 4 Grids)
8147.0,845.7488615,2,20.08046738,20.08046738,0.75,Fixed (Size <= 4 Grids)
8148.0,845.7488615,2,3.334169546,3.334169546,0.75,Fixed (Size <= 4 Grids)
8149.0,845.7488615,2,5.30712839,5.30712839,0.75,Fixed (Size <= 4 Grids)
8150.0,845.7488615,4,0.847572316,0.847572316,0.75,Fixed (Size <= 4 Grids)
8151.0,845.7488615,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8152.0,845.7488615,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8153.0,845.7488615,6,4.215011919,4.215011919,0.6664,Size Mean (Size 6)
8154.0,845.7488615,4,13.240311894,13.240311894,0.75,Fixed (Size <= 4 Grids)
8155.0,3461.243274,8,883.730731788,214.243495716,0.757569259493179,Calculated
8156.0,845.7488615,4,34.39906748,34.39906748,0.75,Fixed (Size <= 4 Grids)
8157.0,845.7488615,2,27.15616008,27.15616008,0.75,Fixed (Size <= 4 Grids)
8158.0,36472.93646,66,0.0,0.0,,Masked (No Data)
8159.0,4996.038051,9,0.0,0.0,,Masked (No Data)
8160.0,845.7488615,2,0.0,0.0,,Masked (No Data)
8161.0,845.7488615,2,0.0,0.0,,Masked (No Data)
8162.0,845.7488615,2,0.0,0.0,,Masked (No Data)
8163.0,845.7488615,2,0.0,0.0,,Masked (No Data)
8164.0,845.7488615,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8165.0,845.7488615,2,140.6731008,140.6731008,0.75,Fixed (Size <= 4 Grids)
8166.0,1691.497723,6,470.116926361,64.96078983000001,0.86181992992076,Calculated
8167.0,1691.497723,4,517.697786611,263.799980373,0.490436337192185,Calculated
8168.0,2484.943172,4,762.11108339,14.63074314,0.980802348294267,Calculated
8169.0,845.7488615,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8170.0,845.7488615,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8171.0,845.7488615,2,31.12639336,31.12639336,0.75,Fixed (Size <= 4 Grids)
8172.0,845.7488615,4,61.89530984,61.89530984,0.75,Fixed (Size <= 4 Grids)
8173.0,845.7488615,4,12.76365622,12.76365622,0.75,Fixed (Size <= 4 Grids)
8174.0,845.7488615,4,100.3900571,100.3900571,0.75,Fixed (Size <= 4 Grids)
8175.0,845.7488615,2,99.11870097,99.11870097,0.75,Fixed (Size <= 4 Grids)
8176.0,5894.090324,14,3413.47000054,648.0980786900001,0.810135118050701,Calculated
8177.0,7507.132929,11,992.787532543,77.78174204000001,0.921653184099961,Calculated
8178.0,3278.321631,7,517.511331025,15.25125865,0.970529614067014,Calculated
8179.0,845.7488615,4,21.93609642,21.93609642,0.75,Fixed (Size <= 4 Grids)
8180.0,845.7488615,2,16.886858036,16.886858036,0.75,Fixed (Size <= 4 Grids)
8181.0,845.7488615,2,56.496005004,56.496005004,0.75,Fixed (Size <= 4 Grids)
8182.0,845.7488615,2,27.57794588,27.57794588,0.75,Fixed (Size <= 4 Grids)
8184.0,845.7488615,4,27.53457218,27.53457218,0.75,Fixed (Size <= 4 Grids)
8185.0,845.7488615,4,63.90425486,63.90425486,0.75,Fixed (Size <= 4 Grids)
8186.0,845.7488615,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8187.0,819.5971554,2,9.440167345,9.440167345,0.75,Fixed (Size <= 4 Grids)
8188.0,819.5971554,1,20.544714202,20.544714202,0.75,Fixed (Size <= 4 Grids)
8189.0,1639.194311,2,73.352531469,45.136044539,0.38466957260943,Calculated
8190.0,1639.194311,4,96.142313772,59.445936186,0.381688105333359,Calculated
8191.0,819.5971554,2,79.583678785,79.583678785,0.75,Fixed (Size <= 4 Grids)
8192.0,819.5971554,2,65.604338611,65.604338611,0.75,Fixed (Size <= 4 Grids)
8193.0,819.5971554,2,21.92938541,21.92938541,0.75,Fixed (Size <= 4 Grids)
8194.0,1612.975614,4,44.806451459,8.188144439,0.817255235074964,Calculated
8195.0,1612.975614,2,112.726267663,9.048974341,0.919726124810126,Calculated
8196.0,1612.975614,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8197.0,1612.975614,6,42.042017632,9.061368066,0.784468763004776,Calculated
8198.0,819.5971554,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8199.0,819.5971554,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8200.0,819.5971554,1,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8201.0,819.5971554,1,191.82871834,191.82871834,0.75,Fixed (Size <= 4 Grids)
8202.0,819.5971554,2,146.60660893,146.60660893,0.75,Fixed (Size <= 4 Grids)
8203.0,819.5971554,3,102.19168138,102.19168138,0.75,Fixed (Size <= 4 Grids)
8204.0,819.5971554,2,41.88741402,41.88741402,0.75,Fixed (Size <= 4 Grids)
8205.0,819.5971554,2,44.752429243,44.752429243,0.75,Fixed (Size <= 4 Grids)
8206.0,819.5971554,1,2.896315903,2.896315903,0.75,Fixed (Size <= 4 Grids)
8207.0,819.5971554,1,126.06854143,126.06854143,0.75,Fixed (Size <= 4 Grids)
8208.0,819.5971554,2,33.275185289999996,33.275185289999996,0.75,Fixed (Size <= 4 Grids)
8209.0,819.5971554,3,196.560507681,196.560507681,0.75,Fixed (Size <= 4 Grids)
8210.0,819.5971554,2,117.332442045,117.332442045,0.75,Fixed (Size <= 4 Grids)
8211.0,819.5971554,2,99.755023331,99.755023331,0.75,Fixed (Size <= 4 Grids)
8212.0,819.5971554,2,34.125207679,34.125207679,0.75,Fixed (Size <= 4 Grids)
8213.0,819.5971554,1,40.963472166,40.963472166,0.75,Fixed (Size <= 4 Grids)
8214.0,819.5971554,1,137.184544257,137.184544257,0.75,Fixed (Size <= 4 Grids)
8215.0,819.5971554,1,126.99453262,126.99453262,0.75,Fixed (Size <= 4 Grids)
8216.0,819.5971554,1,112.66912086,112.66912086,0.75,Fixed (Size <= 4 Grids)
8217.0,819.5971554,2,85.561569261,85.561569261,0.75,Fixed (Size <= 4 Grids)
8218.0,819.5971554,3,98.08158387,98.08158387,0.75,Fixed (Size <= 4 Grids)
8219.0,819.5971554,2,114.259646141,114.259646141,0.75,Fixed (Size <= 4 Grids)
8220.0,819.5971554,2,74.010210491,74.010210491,0.75,Fixed (Size <= 4 Grids)
8221.0,819.5971554,2,118.200723366,118.200723366,0.75,Fixed (Size <= 4 Grids)
8222.0,819.5971554,1,147.125791011,147.125791011,0.75,Fixed (Size <= 4 Grids)
8223.0,819.5971554,1,349.8363155,349.8363155,0.75,Fixed (Size <= 4 Grids)
8224.0,2406.354072,4,980.701577789,61.23218622900001,0.937562875786283,Calculated
8225.0,1612.975614,4,1142.66637699,659.95010953,0.422447248978802,Calculated
8226.0,819.5971554,3,306.237144742,306.237144742,0.75,Fixed (Size <= 4 Grids)
8227.0,1612.975614,4,839.86843502,154.16331019,0.816443500241405,Calculated
8228.0,819.5971554,2,488.53031535,488.53031535,0.75,Fixed (Size <= 4 Grids)
8229.0,819.5971554,2,564.74046592,564.74046592,0.75,Fixed (Size <= 4 Grids)
8230.0,819.5971554,1,71.24397379,71.24397379,0.75,Fixed (Size <= 4 Grids)
8231.0,819.5971554,1,58.05829304,58.05829304,0.75,Fixed (Size <= 4 Grids)
8232.0,7353.879328,16,0.0,0.0,,Masked (No Data)
8233.0,1639.194311,2,0.0,0.0,,Masked (No Data)
8234.0,819.5971554,1,0.0,0.0,,Masked (No Data)
8235.0,819.5971554,1,0.0,0.0,,Masked (No Data)
8236.0,819.5971554,1,0.0,0.0,,Masked (No Data)
8237.0,819.5971554,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8238.0,2458.791466,4,651.3384302439999,121.74983005,0.81307746572793,Calculated
8239.0,2432.572769,3,1185.52136695,425.03496862,0.641478441073154,Calculated
8240.0,819.5971554,2,231.15953555,231.15953555,0.75,Fixed (Size <= 4 Grids)
8241.0,1612.975614,5,901.65345339,86.05075872,0.904563379204649,Calculated
8242.0,819.5971554,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8244.0,819.5971554,2,24.76945627,24.76945627,0.75,Fixed (Size <= 4 Grids)
8245.0,819.5971554,2,42.59557181,42.59557181,0.75,Fixed (Size <= 4 Grids)
8246.0,819.5971554,2,172.7042185,172.7042185,0.75,Fixed (Size <= 4 Grids)
8247.0,819.5971554,1,107.8036758,107.8036758,0.75,Fixed (Size <= 4 Grids)
8248.0,819.5971554,1,335.89923735,335.89923735,0.75,Fixed (Size <= 4 Grids)
8249.0,1639.194311,2,707.47255018,378.42887029,0.465097451210344,Calculated
8250.0,2432.572769,5,365.827821639,138.957968567,0.620154727586236,Calculated
8251.0,819.5971554,2,107.101852247,107.101852247,0.75,Fixed (Size <= 4 Grids)
8252.0,2406.354072,7,276.777773828,89.439130754,0.676855805590875,Calculated
8253.0,819.5971554,1,39.051394836,39.051394836,0.75,Fixed (Size <= 4 Grids)
8254.0,819.5971554,1,23.69252674,23.69252674,0.75,Fixed (Size <= 4 Grids)
8255.0,819.5971554,1,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8256.0,819.5971554,1,65.09951545999999,65.09951545999999,0.75,Fixed (Size <= 4 Grids)
8257.0,819.5971554,1,72.07040626,72.07040626,0.75,Fixed (Size <= 4 Grids)
8258.0,1612.975614,3,370.111284583,85.745617533,0.768324768509535,Calculated
8259.0,819.5971554,2,5.638153975,5.638153975,0.75,Fixed (Size <= 4 Grids)
8260.0,3966.827416,9,1451.809775588,12.10562743,0.991661698637415,Calculated
8261.0,1612.975614,4,135.86690639,67.67513325,0.501901272001134,Calculated
8262.0,1612.975614,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8263.0,1612.975614,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8264.0,819.5971554,1,49.28419607,49.28419607,0.75,Fixed (Size <= 4 Grids)
8265.0,819.5971554,1,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8266.0,819.5971554,1,45.81352589,45.81352589,0.75,Fixed (Size <= 4 Grids)
8267.0,819.5971554,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8268.0,819.5971554,1,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8269.0,819.5971554,2,124.97004417,124.97004417,0.75,Fixed (Size <= 4 Grids)
8270.0,819.5971554,2,16.714054091,16.714054091,0.75,Fixed (Size <= 4 Grids)
8271.0,819.5971554,2,96.138421835,96.138421835,0.75,Fixed (Size <= 4 Grids)
8272.0,819.5971554,1,202.90216124,202.90216124,0.75,Fixed (Size <= 4 Grids)
8273.0,819.5971554,1,35.8790911,35.8790911,0.75,Fixed (Size <= 4 Grids)
8274.0,819.5971554,1,12.67947188,12.67947188,0.75,Fixed (Size <= 4 Grids)
8275.0,793.3784585,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8276.0,793.3784585,2,28.045053363,28.045053363,0.75,Fixed (Size <= 4 Grids)
8277.0,793.3784585,4,24.926196511,24.926196511,0.75,Fixed (Size <= 4 Grids)
8278.0,793.3784585,4,16.181372679,16.181372679,0.75,Fixed (Size <= 4 Grids)
8279.0,793.3784585,6,30.913065340000003,30.913065340000003,0.6664,Size Mean (Size 6)
8280.0,793.3784585,4,47.296129234,47.296129234,0.75,Fixed (Size <= 4 Grids)
8281.0,793.3784585,4,41.140827367,41.140827367,0.75,Fixed (Size <= 4 Grids)
8282.0,793.3784585,4,4.538616939,4.538616939,0.75,Fixed (Size <= 4 Grids)
8283.0,793.3784585,2,7.264631678000001,7.264631678000001,0.75,Fixed (Size <= 4 Grids)
8284.0,793.3784585,2,19.899241828,19.899241828,0.75,Fixed (Size <= 4 Grids)
8285.0,793.3784585,2,16.489293037,16.489293037,0.75,Fixed (Size <= 4 Grids)
8286.0,793.3784585,4,17.262447285,17.262447285,0.75,Fixed (Size <= 4 Grids)
8287.0,793.3784585,6,28.279842022,28.279842022,0.6664,Size Mean (Size 6)
8288.0,1586.756917,6,362.815179234,160.832095104,0.556710677200553,Calculated
8289.0,793.3784585,4,74.676080792,74.676080792,0.75,Fixed (Size <= 4 Grids)
8290.0,793.3784585,2,286.47772090399997,286.47772090399997,0.75,Fixed (Size <= 4 Grids)
8291.0,793.3784585,4,55.877846588,55.877846588,0.75,Fixed (Size <= 4 Grids)
8292.0,1586.756917,6,93.224078923,36.399137699,0.609552187379996,Calculated
8293.0,793.3784585,4,8.508009024,8.508009024,0.75,Fixed (Size <= 4 Grids)
8294.0,793.3784585,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8295.0,793.3784585,2,59.137379248,59.137379248,0.75,Fixed (Size <= 4 Grids)
8296.0,793.3784585,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8297.0,793.3784585,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8298.0,793.3784585,2,63.02973012,63.02973012,0.75,Fixed (Size <= 4 Grids)
8299.0,793.3784585,4,131.059231551,131.059231551,0.75,Fixed (Size <= 4 Grids)
8300.0,793.3784585,6,107.286680472,107.286680472,0.6664,Size Mean (Size 6)
8301.0,793.3784585,4,62.438499722,62.438499722,0.75,Fixed (Size <= 4 Grids)
8302.0,793.3784585,4,58.012412579,58.012412579,0.75,Fixed (Size <= 4 Grids)
8303.0,793.3784585,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8304.0,793.3784585,2,11.16344234,11.16344234,0.75,Fixed (Size <= 4 Grids)
8305.0,2380.135376,6,269.485236612,34.31260054,0.872673542449367,Calculated
8306.0,2380.135376,10,331.645272184,45.669203234,0.862295027053296,Calculated
8307.0,1586.756917,4,240.908661444,27.394894034,0.886285142801443,Calculated
8308.0,5553.64921,16,2072.563307694,453.665337441,0.781109056714044,Calculated
8309.0,1586.756917,4,628.6553253310001,189.880915921,0.697957038984719,Calculated
8310.0,793.3784585,2,94.750019346,94.750019346,0.75,Fixed (Size <= 4 Grids)
8311.0,1560.473344,7,0.0,0.0,,Masked (No Data)
8312.0,793.3784585,6,0.0,0.0,,Masked (No Data)
8313.0,6613.50089,20,0.0,0.0,,Masked (No Data)
8314.0,7406.879348,16,0.0,0.0,,Masked (No Data)
8315.0,3173.513834,8,0.0,0.0,,Masked (No Data)
8316.0,2327.568229,5,0.0,0.0,,Masked (No Data)
8317.0,793.3784585,2,0.0,0.0,,Masked (No Data)
8318.0,793.3784585,2,0.0,0.0,,Masked (No Data)
8319.0,793.3784585,6,0.0,0.0,,Masked (No Data)
8320.0,793.3784585,4,0.0,0.0,,Masked (No Data)
8321.0,793.3784585,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8322.0,793.3784585,4,182.0648508,182.0648508,0.75,Fixed (Size <= 4 Grids)
8323.0,793.3784585,4,64.403837339,64.403837339,0.75,Fixed (Size <= 4 Grids)
8324.0,793.3784585,4,180.56063638,180.56063638,0.75,Fixed (Size <= 4 Grids)
8325.0,1586.756917,4,814.6044408610001,149.769675431,0.816144292961747,Calculated
8326.0,1586.756917,6,726.76911755,414.98367795,0.429002047653119,Calculated
8327.0,793.3784585,4,501.48567829,501.48567829,0.75,Fixed (Size <= 4 Grids)
8328.0,1560.473344,3,575.72397805,148.06268137,0.742823493522896,Calculated
8329.0,793.3784585,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8332.0,793.3784585,2,91.19083153,91.19083153,0.75,Fixed (Size <= 4 Grids)
8333.0,793.3784585,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8334.0,793.3784585,2,148.026136589,148.026136589,0.75,Fixed (Size <= 4 Grids)
8335.0,1612.975614,4,584.0111445699999,315.47911579000004,0.459806343212366,Calculated
8336.0,793.3784585,4,478.37964626,478.37964626,0.75,Fixed (Size <= 4 Grids)
8337.0,7350.088711,10,4995.57464463,414.87123497,0.916952249844577,Calculated
8338.0,2380.135376,6,185.2325433,32.262635869,0.825826308410894,Calculated
8339.0,793.3784585,2,63.982274251,63.982274251,0.75,Fixed (Size <= 4 Grids)
8340.0,793.3784585,2,3.559081476,3.559081476,0.75,Fixed (Size <= 4 Grids)
8341.0,793.3784585,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8342.0,793.3784585,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8343.0,2380.135376,6,385.160855214,144.45436260399998,0.624950561178551,Calculated
8344.0,793.3784585,2,170.381648353,170.381648353,0.75,Fixed (Size <= 4 Grids)
8345.0,793.3784585,2,576.7528599999999,576.7528599999999,0.75,Fixed (Size <= 4 Grids)
8346.0,793.3784585,2,193.69468336,193.69468336,0.75,Fixed (Size <= 4 Grids)
8347.0,793.3784585,4,102.59425997,102.59425997,0.75,Fixed (Size <= 4 Grids)
8348.0,793.3784585,4,158.777787665,158.777787665,0.75,Fixed (Size <= 4 Grids)
8349.0,793.3784585,4,156.309898045,156.309898045,0.75,Fixed (Size <= 4 Grids)
8350.0,793.3784585,2,7.709558381,7.709558381,0.75,Fixed (Size <= 4 Grids)
8351.0,793.3784585,2,47.014406729,47.014406729,0.75,Fixed (Size <= 4 Grids)
8352.0,793.3784585,2,92.50265184,92.50265184,0.75,Fixed (Size <= 4 Grids)
8353.0,793.3784585,2,201.844550889,201.844550889,0.75,Fixed (Size <= 4 Grids)
8354.0,793.3784585,4,229.25588478,229.25588478,0.75,Fixed (Size <= 4 Grids)
8355.0,793.3784585,4,37.255001246,37.255001246,0.75,Fixed (Size <= 4 Grids)
8356.0,793.3784585,4,23.17419355,23.17419355,0.75,Fixed (Size <= 4 Grids)
8357.0,793.3784585,2,80.40432803,80.40432803,0.75,Fixed (Size <= 4 Grids)
8358.0,793.3784585,2,93.47007767,93.47007767,0.75,Fixed (Size <= 4 Grids)
8359.0,793.3784585,2,8.351312797,8.351312797,0.75,Fixed (Size <= 4 Grids)
8360.0,767.0948851,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8361.0,767.0948851,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8362.0,767.0948851,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8363.0,767.0948851,6,38.66667011,38.66667011,0.6664,Size Mean (Size 6)
8364.0,767.0948851,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8365.0,767.0948851,4,115.69692342,115.69692342,0.75,Fixed (Size <= 4 Grids)
8366.0,767.0948851,4,116.593217342,116.593217342,0.75,Fixed (Size <= 4 Grids)
8367.0,767.0948851,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8368.0,767.0948851,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8369.0,767.0948851,4,6.6484907,6.6484907,0.75,Fixed (Size <= 4 Grids)
8370.0,767.0948851,4,35.604660109,35.604660109,0.75,Fixed (Size <= 4 Grids)
8371.0,767.0948851,6,39.271770494,39.271770494,0.6664,Size Mean (Size 6)
8372.0,2301.284655,8,107.822034862,5.336485159,0.950506543807765,Calculated
8373.0,3068.37954,8,251.198796779,96.541531972,0.615676773894202,Calculated
8374.0,767.0948851,6,67.54091166,67.54091166,0.6664,Size Mean (Size 6)
8375.0,767.0948851,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8376.0,2301.284655,6,147.769133044,33.120486323,0.775863296747244,Calculated
8377.0,767.0948851,4,28.468002071,28.468002071,0.75,Fixed (Size <= 4 Grids)
8378.0,767.0948851,6,36.000190687,36.000190687,0.6664,Size Mean (Size 6)
8379.0,767.0948851,4,47.6361256,47.6361256,0.75,Fixed (Size <= 4 Grids)
8380.0,1534.18977,6,227.989540188,90.71705362,0.602099931667063,Calculated
8381.0,767.0948851,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8382.0,767.0948851,6,22.85465583,22.85465583,0.6664,Size Mean (Size 6)
8383.0,767.0948851,4,32.43327423,32.43327423,0.75,Fixed (Size <= 4 Grids)
8384.0,767.0948851,4,22.71026625,22.71026625,0.75,Fixed (Size <= 4 Grids)
8385.0,767.0948851,4,28.903841823999997,28.903841823999997,0.75,Fixed (Size <= 4 Grids)
8386.0,767.0948851,4,44.573068266,44.573068266,0.75,Fixed (Size <= 4 Grids)
8387.0,767.0948851,2,20.589395714,20.589395714,0.75,Fixed (Size <= 4 Grids)
8388.0,767.0948851,2,34.829353432,34.829353432,0.75,Fixed (Size <= 4 Grids)
8389.0,2301.284655,10,327.062753147,40.159864639,0.877210522284847,Calculated
8390.0,1534.18977,6,234.924101574,123.127287701,0.475884820348177,Calculated
8391.0,767.0948851,2,8.888226556,8.888226556,0.75,Fixed (Size <= 4 Grids)
8392.0,767.0948851,4,10.67878321,10.67878321,0.75,Fixed (Size <= 4 Grids)
8393.0,767.0948851,6,34.32143418,34.32143418,0.6664,Size Mean (Size 6)
8394.0,5448.514916,16,952.204111572,47.880115556,0.949716541890421,Calculated
8395.0,1534.18977,6,206.845922348,145.827797004,0.294993126532813,Calculated
8396.0,767.0948851,4,20.18426174,20.18426174,0.75,Fixed (Size <= 4 Grids)
8397.0,3940.608719,9,858.95586237,42.18712777,0.950885569773517,Calculated
8398.0,767.0948851,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8399.0,767.0948851,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
8400.0,767.0948851,4,25.1173552,25.1173552,0.75,Fixed (Size <= 4 Grids)
8401.0,1560.473344,5,273.50763658,73.68815739,0.730580987385168,Calculated
8402.0,767.0948851,2,206.57827935,206.57827935,0.75,Fixed (Size <= 4 Grids)
8403.0,767.0948851,2,147.98302209,147.98302209,0.75,Fixed (Size <= 4 Grids)
8404.0,767.0948851,2,291.258849298,291.258849298,0.75,Fixed (Size <= 4 Grids)
8405.0,767.0948851,4,219.16853792,219.16853792,0.75,Fixed (Size <= 4 Grids)
8406.0,1560.473344,9,568.3089606460001,309.787141636,0.454896608908184,Calculated
8407.0,767.0948851,4,261.5942346,261.5942346,0.75,Fixed (Size <= 4 Grids)
8408.0,1560.473344,6,707.21130017,217.75919142,0.69208751137368,Calculated
8409.0,767.0948851,4,79.04820905,79.04820905,0.75,Fixed (Size <= 4 Grids)
